source,listing_id,title,price_amount,currency,price_period,district,rooms,area_sqm,floor,total_floors,retrieved_at,location_raw,city,exchange_rate_requested_date,exchange_rate_date,exchange_rate_to_amd,price_amd
list.am,23241880,"3 room apartment in a new building on Hin Yerevantsu Street in the center, 140 sq.m., 8/10 floor",2400.0,USD,monthly,Kentron,3,140.0,8,10,2026-08-19 12:52:15.955691+00:00,Kentron,Yerevan,2026-08-19,2026-08-19,364.96,875904.0
list.am,22595957,"2 room apartment in a new building on Hin Yerevantsu Street in the center, 72 sq.m., 9/12 floor",450000.0,AMD,monthly,Kentron,2,72.0,9,12,2026-08-19 12:52:15.955691+00:00,Kentron,Yerevan,2026-08-19,2026-08-19,1.0,450000.0
list.am,18825425,"4 room apartment in a new building on Paruyr Sevak Street in Kanaker-Zeytun, 120 sq.m., 9/15 floor",500000.0,AMD,monthly,Kanaker-Zeytun,4,120.0,9,15,2026-08-19 12:52:15.955691+00:00,Kanaker-Zeytun,Yerevan,2026-08-19,2026-08-19,1.0,500000.0
list.am,24116370,"2 room apartment in a new building on Anastas Mikoyan Street in Davtashen, 50 sq.m., 15/18 floor",300000.0,AMD,monthly,Davtashen,2,50.0,15,18,2026-08-19 12:52:15.955691+00:00,Davtashen,Yerevan,2026-08-19,2026-08-19,1.0,300000.0
list.am,22005886,"2 room apartment in a new building on Komitas Avenue in Arabkir, 60 sq.m., second to last floor",590000.0,AMD,monthly,Arabkir,2,60.0,2,3,2026-08-19 12:52:15.955691+00:00,Arabkir,Yerevan,2026-08-19,2026-08-19,1.0,590000.0
list.am,22006147,"3 room apartment in a new building on Komitas Avenue in Arabkir, 80 sq.m., second to last floor",640000.0,AMD,monthly,Arabkir,3,80.0,2,3,2026-08-19 12:52:15.955691+00:00,Arabkir,Yerevan,2026-08-19,2026-08-19,1.0,640000.0
list.am,23859461,"3 room apartment in a new building on Aram Street in the center, 110 sq.m., 14/17 floor",3500.0,USD,monthly,Kentron,3,110.0,14,17,2026-08-19 12:52:15.955691+00:00,Kentron,Yerevan,2026-08-19,2026-08-19,364.96,1277360.0
list.am,24071752,"2 room apartment in a new building on Karapet Ulnetsi Street in Kanaker-Zeytun, 80 sq.m.",420000.0,AMD,monthly,Kanaker-Zeytun,2,80.0,16,17,2026-08-19 12:52:15.955691+00:00,Kanaker-Zeytun,Yerevan,2026-08-19,2026-08-19,1.0,420000.0
list.am,19657027,"2 room apartment on Yerevan Highway in Gyumri, 62 sq.m., second to last floor, stone building",100000.0,AMD,monthly,,2,62.0,3,4,2026-08-19 12:52:15.955691+00:00,Gyumri,Gyumri,2026-08-19,2026-08-19,1.0,100000.0
list.am,18387691,"4 room apartment in Avan, 92 sq.m., 5/9 floor, 2 bathrooms",360000.0,AMD,monthly,Avan,4,92.0,5,9,2026-08-19 12:52:15.955691+00:00,Avan,Yerevan,2026-08-19,2026-08-19,1.0,360000.0
list.am,24115597,"2 room apartment on Saryan Street in the center, 52 sq.m., 3/5 floor, stone building",380000.0,AMD,monthly,Kentron,2,52.0,3,5,2026-08-19 12:52:15.955691+00:00,Kentron,Yerevan,2026-08-19,2026-08-19,1.0,380000.0
list.am,24115572,"3 room apartment on Kajaznuni Street in the center, 98 sq.m.",400000.0,AMD,monthly,Kentron,3,98.0,9,9,2026-08-19 12:52:15.955691+00:00,Kentron,Yerevan,2026-08-19,2026-08-19,1.0,400000.0
list.am,24115535,"2 room apartment on Halabyan Street in Ajapnyak, 50 sq.m., 1/2 floor, stone building",220000.0,AMD,monthly,Ajapnyak,2,50.0,1,2,2026-08-19 12:52:15.955691+00:00,Ajapnyak,Yerevan,2026-08-19,2026-08-19,1.0,220000.0
list.am,24085909,"3 room apartment on Dro Street in Kanaker-Zeytun, 90 sq.m., second to last floor",350000.0,AMD,monthly,Kanaker-Zeytun,3,90.0,15,16,2026-08-19 12:52:15.955691+00:00,Kanaker-Zeytun,Yerevan,2026-08-19,2026-08-19,1.0,350000.0
list.am,23811349,"3 room apartment on Hin Yerevantsu Street in the center, 93 sq.m., second to last floor",1900.0,USD,monthly,Kentron,3,93.0,8,9,2026-08-19 12:52:15.955691+00:00,Kentron,Yerevan,2026-08-19,2026-08-19,364.96,693424.0
list.am,24115135,"4 room apartment in a new building on Slavik Chiloyan Street in Arabkir, 96 sq.m., 2 bathrooms",320000.0,AMD,monthly,Arabkir,4,96.0,3,3,2026-08-19 12:52:15.955691+00:00,Arabkir,Yerevan,2026-08-19,2026-08-19,1.0,320000.0
list.am,24056803,"3 room apartment on Atoyan Street Lane in Erebuni, 55 sq.m., 6/9 floor, 2 bathrooms",270000.0,AMD,monthly,Erebuni,3,55.0,6,9,2026-08-19 12:52:15.955691+00:00,Erebuni,Yerevan,2026-08-19,2026-08-19,1.0,270000.0
list.am,23963253,"1 room apartment on Gyulbenkyan Street in Arabkir, 40 sq.m., 2/5 floor, high ceilings",380000.0,AMD,monthly,Arabkir,1,40.0,2,5,2026-08-19 12:52:15.955691+00:00,Arabkir,Yerevan,2026-08-19,2026-08-19,1.0,380000.0
list.am,24094796,"3 room apartment on Nikolay Rizhkov Street in Gyumri, 80 sq.m., 2/2 floor, high ceilings",200000.0,AMD,monthly,,3,80.0,2,2,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,200000.0
list.am,24067410,"2 room apartment on Khachatryan Street in Gyumri, 72 sq.m., 1/3 floor, stone building",150000.0,AMD,monthly,,2,72.0,1,3,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,24093931,"3 room apartment on Paruyr Sevak Street in Gyumri, 62 sq.m., second to last floor",80000.0,AMD,monthly,,3,62.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,80000.0
list.am,24078191,"5 room apartment in a new building on Trdat Chartarapet Street in Gyumri, 98 sq.m.",150000.0,AMD,monthly,,5,98.0,4,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,24086835,"2 room apartment in a new building on Avetik Isahakyan Street in Gyumri, 75 sq.m., 1/5 floor",200000.0,AMD,monthly,,2,75.0,1,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,200000.0
list.am,24093115,"2 room apartment on Maxim Gorki Street in Gyumri, 60 sq.m., stone building",150000.0,AMD,monthly,,2,60.0,5,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,24093036,"3 room apartment in a new building on Trdat Chartarapet Street in Gyumri, 98 sq.m., 1/4 floor",150000.0,AMD,monthly,,3,98.0,1,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,24091786,"3 room apartment on Yeghishe Charents Street in Gyumri, 84 sq.m., 2/4 floor",120000.0,AMD,monthly,,3,84.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,120000.0
list.am,18902226,"Spacious 1 room apartment on Vahan Teryan Street in Gyumri, 700 sq.m., 1/1 floor, high ceilings",90000.0,AMD,monthly,,1,700.0,1,1,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,90000.0
list.am,24090350,"Spacious 2 room apartment on Paruyr Sevak Street in Gyumri, 112 sq.m., second to last floor",150000.0,AMD,monthly,,2,112.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,23746786,"2 room apartment on Bulvarayin Street 2nd Lane in Gyumri, 28 sq.m., 2/9 floor",100000.0,AMD,monthly,,2,28.0,2,9,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,100000.0
list.am,23957212,"2 room apartment in Mush 2 District in Gyumri, 66 sq.m., second to last floor, high ceilings",100000.0,AMD,monthly,,2,66.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,100000.0
list.am,23373764,"3 room apartment on Koshtօyan Street in Gyumri, 78 sq.m., second to last floor, high ceilings",130000.0,AMD,monthly,,3,78.0,4,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,130000.0
list.am,22045960,"3 room apartment on Nikolay Rizhkov Street in Gyumri, 73 sq.m., 2/2 floor, high ceilings",200000.0,AMD,monthly,,3,73.0,2,2,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,200000.0
list.am,20952726,"1 room apartment in a new building on Trdat Chartarapet Street in Gyumri, 50 sq.m., 2/4 floor",130000.0,AMD,monthly,,1,50.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,130000.0
list.am,23717661,"3 room apartment on Tigran Mets Avenue in Gyumri, 80 sq.m., second to last floor, stone building",150000.0,AMD,monthly,,3,80.0,2,3,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,18220330,"3 room apartment in a new building on Trdat Chartarapet Street in Gyumri, 65 sq.m., 1/4 floor",100000.0,AMD,monthly,,3,65.0,1,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,100000.0
list.am,24076361,"1 room apartment in a new building on Manushyan Street in Gyumri, 50 sq.m., 1/4 floor",100000.0,AMD,monthly,,1,50.0,1,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,100000.0
list.am,24073341,"3 room apartment on Trdat Chartarapet Street in Gyumri, 86 sq.m., 2/5 floor, stone building",80000.0,AMD,monthly,,3,86.0,2,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,80000.0
list.am,24070691,"3 room apartment on Shirakatsi Street in Gyumri, 80 sq.m., second to last floor, stone building",140000.0,AMD,monthly,,3,80.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,140000.0
list.am,20780604,"1 room apartment in a new building on Yeghishe Charents Street in Gyumri, 50 sq.m., 1/4 floor",150000.0,AMD,monthly,,1,50.0,1,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,24068413,"2 room apartment in Kazachiy post quarter in Gyumri, 50 sq.m., second to last floor, stone building",70000.0,AMD,monthly,,2,50.0,2,3,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,70000.0
list.am,23647043,"2 room apartment on Nikolay Rizhkov Street in Gyumri, 75 sq.m., 2/2 floor, 2 bathrooms",250000.0,AMD,monthly,,2,75.0,2,2,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,250000.0
list.am,24066712,"2 room apartment on Khachatur Abovyan Street in Gyumri, 68 sq.m., stone building",130000.0,AMD,monthly,,2,68.0,3,3,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,130000.0
list.am,23647029,"3 room apartment on Khrimyan Hayrik Highway in Gyumri, 60 sq.m., stone building",100000.0,AMD,monthly,,3,60.0,5,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,100000.0
list.am,23699501,"2 room apartment in a new building on Paruyr Sevak Street in Gyumri, 70 sq.m., 2/4 floor",130000.0,AMD,monthly,,2,70.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,130000.0
list.am,24044701,"2 room apartment on Gai Street in Gyumri, 60 sq.m., stone building",120000.0,AMD,monthly,,2,60.0,3,3,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,120000.0
list.am,23726302,"3 room apartment on Ghorghanyan Street in Gyumri, 65 sq.m., 1/4 floor, stone building",140000.0,AMD,monthly,,3,65.0,1,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,140000.0
list.am,23691974,"3 room apartment, kvartal Aragats-2 in Gyumri, 76 sq.m., 2/4 floor",80000.0,AMD,monthly,,3,76.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,80000.0
list.am,23961502,"3 room apartment in a new building on Trdat Chartarapet Street in Gyumri, 68 sq.m., stone building",120000.0,AMD,monthly,,3,68.0,4,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,120000.0
list.am,23390250,"2 room apartment in a new building in Mush 2 District in Gyumri, 52 sq.m., second to last floor",70000.0,AMD,monthly,,2,52.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,70000.0
list.am,24047795,"1 room apartment in a new building in Mush 2 District in Gyumri, 40 sq.m., 2/4 floor, stone building",60000.0,AMD,monthly,,1,40.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,60000.0
list.am,23162402,"2 room apartment, Bagratunyac Square in Gyumri, 55 sq.m., second to last floor, stone building",150000.0,AMD,monthly,,2,55.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,24061946,"3 room apartment in a new building in 5th Street of Mush-2 Block in Gyumri, 86 sq.m.",80000.0,AMD,monthly,,3,86.0,4,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,80000.0
list.am,22259766,"3 room apartment in a new building on Shirakatsi Street in Gyumri, 80 sq.m., second to last floor",200000.0,AMD,monthly,,3,80.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,200000.0
list.am,23935878,"2 room apartment, բնակելի համալիր Սոլիդ Հաուս in Gyumri, 54 sq.m., 5/8 floor, stone building",300000.0,AMD,monthly,,2,54.0,5,8,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,300000.0
list.am,23996056,"2 room apartment on Trdat Chartarapet Street in Gyumri, 58 sq.m., 3/5 floor, stone building",110000.0,AMD,monthly,,2,58.0,3,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,110000.0
list.am,24057220,"3 room apartment on Ghandilyan Street in Gyumri, 90 sq.m., second to last floor, stone building",140000.0,AMD,monthly,,3,90.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,140000.0
list.am,24016406,"2 room apartment in Mush 2 District in Gyumri, 52 sq.m., 2 bathrooms",80000.0,AMD,monthly,,2,52.0,4,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,80000.0
list.am,24051674,"2 room apartment in a new building on Movses Khorenatsi Street in Gyumri, 60 sq.m., 1/4 floor",90000.0,AMD,monthly,,2,60.0,1,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,90000.0
list.am,23831510,"2 room apartment, kvartal Aragats-2 in Gyumri, 78 sq.m., second to last floor, stone building",110000.0,AMD,monthly,,2,78.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,110000.0
list.am,22200232,"3 room apartment on Trdat Chartarapet Street in Gyumri, 86 sq.m., 1/4 floor, stone building",120000.0,AMD,monthly,,3,86.0,1,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,120000.0
list.am,24033467,"1 room apartment in Odanavakayan 2nd district in Gyumri, 40 sq.m., second to last floor",75000.0,AMD,monthly,,1,40.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,75000.0
list.am,23849732,"1 room apartment on Trdat Chartarapet Street in Gyumri, 50 sq.m., 1/4 floor",100000.0,AMD,monthly,,1,50.0,1,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,100000.0
list.am,24044905,"2 room apartment in a new building in Mush 2 District in Gyumri, 51 sq.m., second to last floor",90000.0,AMD,monthly,,2,51.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,90000.0
list.am,24044667,"3 room apartment on Lalayan Street in Gyumri, 70 sq.m., stone building",120000.0,AMD,monthly,,3,70.0,4,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,120000.0
list.am,24042029,"2 room apartment on Yeghishe Charents Street in Gyumri, 85 sq.m., 1/4 floor",150000.0,AMD,monthly,,2,85.0,1,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,23470428,"2 room apartment in a new building on Kamo Street in Gyumri, 52 sq.m., 2/5 floor, stone building",100000.0,AMD,monthly,,2,52.0,2,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,100000.0
list.am,24029209,"3 room apartment in a new building in Mush 2 District in Gyumri, 70 sq.m., 2/4 floor, stone building",80000.0,AMD,monthly,,3,70.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,80000.0
list.am,24029054,"3 room apartment on Shirakatsi Street in Gyumri, 68 sq.m., 3/5 floor, stone building",150000.0,AMD,monthly,,3,68.0,3,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,24029008,"2 room apartment in a new building on Aram Khachatryan Street in Gyumri, 58 sq.m., 2/4 floor",120000.0,AMD,monthly,,2,58.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,120000.0
list.am,23938562,"3 room apartment on Movses Khorenatsi Street in Gyumri, 70 sq.m., second to last floor",90000.0,AMD,monthly,,3,70.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,90000.0
list.am,24022925,"2 room apartment in a new building on Trdat Chartarapet Street in Gyumri, 65 sq.m., 1/4 floor",120000.0,AMD,monthly,,2,65.0,1,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,120000.0
list.am,24018218,"1 room apartment on Ghandilyan Street in Gyumri, 50 sq.m.",100000.0,AMD,monthly,,1,50.0,5,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,100000.0
list.am,21891045,"2 room apartment in a new building on Karen Demirchyan Street in Gyumri, 58 sq.m., stone building",160000.0,AMD,monthly,,2,58.0,4,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,160000.0
list.am,23179272,"2 room apartment on Trdat Chartarapet Street in Gyumri, 55 sq.m., 1/4 floor",130000.0,AMD,monthly,,2,55.0,1,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,130000.0
list.am,22020856,"1 room apartment in Mush 2 District in Gyumri, 45 sq.m., 2/4 floor, stone building",80000.0,AMD,monthly,,1,45.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,80000.0
list.am,23565514,"1 room apartment in a new building on Mikhail Saltykov-Shedrin Street in Gyumri, 35 sq.m., 2/5 floor",140000.0,AMD,monthly,,1,35.0,2,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,140000.0
list.am,23999564,"3 room apartment in a new building in Mush 2 District in Gyumri, 66 sq.m., 2/4 floor, stone building",80000.0,AMD,monthly,,3,66.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,80000.0
list.am,22014243,"3 room apartment on Paruyr Sevak Street in Gyumri, 100 sq.m., second to last floor, 2 bathrooms",120000.0,AMD,monthly,,3,100.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,120000.0
list.am,23143061,"1 room apartment on Shirakatsi Street in Gyumri, 42 sq.m., 3/5 floor, stone building",90000.0,AMD,monthly,,1,42.0,3,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,90000.0
list.am,23940878,"1 room apartment in a new building in Mush 2 District in Gyumri, 40 sq.m., 2/4 floor, stone building",70000.0,AMD,monthly,,1,40.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,70000.0
list.am,23938172,"2 room apartment on Kamo Street in Gyumri, 57 sq.m., stone building",90000.0,AMD,monthly,,2,57.0,5,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,90000.0
list.am,23998055,"3 room apartment in a new building in Mush 2 District in Gyumri, 72 sq.m., 2/4 floor",110000.0,AMD,monthly,,3,72.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,110000.0
list.am,23989963,"5 room apartment in a new building on Aragats Street in Gyumri, 150 sq.m., stone building",300000.0,AMD,monthly,,5,150.0,3,3,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,300000.0
list.am,23989415,"2 room apartment in a new building on 11th Street in Gyumri, 45 sq.m., 2/4 floor",90000.0,AMD,monthly,,2,45.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,90000.0
list.am,23987467,"3 room apartment on Nerses IV Shnorhali Street in Gyumri, 70 sq.m., 1/2 floor, stone building",150000.0,AMD,monthly,,3,70.0,1,2,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,23935745,"3 room apartment on Movses Khorenatsi Street in Gyumri, 70 sq.m., second to last floor",110000.0,AMD,monthly,,3,70.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,110000.0
list.am,23083600,"3 room apartment, Bagratunyac Square in Gyumri, 80 sq.m., second to last floor",160000.0,AMD,monthly,,3,80.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,160000.0
list.am,22976745,"5 room apartment on Maxim Gorki Street in Gyumri, 150 sq.m., 2 bathrooms",190000.0,AMD,monthly,,5,150.0,3,3,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,190000.0
list.am,22939411,"3 room apartment on Trdat Chartarapet Street in Gyumri, 80 sq.m., 1/4 floor, high ceilings",130000.0,AMD,monthly,,3,80.0,1,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,130000.0
list.am,23962481,"1 room apartment in a new building on Paruyr Sevak Street in Gyumri, 45 sq.m.",85000.0,AMD,monthly,,1,45.0,4,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,85000.0
list.am,23917001,"3 room apartment in a new building on Trdat Chartarapet Street in Gyumri, 86 sq.m.",110000.0,AMD,monthly,,3,86.0,4,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,110000.0
list.am,23966248,"3 room apartment in a new building on 11th Street in Gyumri, 80 sq.m., 1/3 floor, stone building",150000.0,AMD,monthly,,3,80.0,1,3,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,22189107,"1 room apartment, Շիրազի փողոց in Gyumri, 33 sq.m., 1/1 floor, high ceilings, stone building",200000.0,AMD,monthly,,1,33.0,1,1,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,200000.0
list.am,23154405,"2 room apartment in a new building on Arevelyan Street in Gyumri, 43 sq.m., 2/4 floor",65000.0,AMD,monthly,,2,43.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,65000.0
list.am,23953932,"1 room apartment on Stepan Shahumyan Street in Gyumri, 40 sq.m., 2/4 floor, stone building",140000.0,AMD,monthly,,1,40.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,140000.0
list.am,23949651,"2 սենյականոց բնակարան նորակառույց շենքում Երևանյան խճուղիում Գյումրիում, 55 քմ, 2/4 հարկ",180000.0,AMD,monthly,,2,55.0,2,4,2026-08-19 13:04:03.116499+00:00,Գյումրի,Gyumri,2026-08-19,2026-08-19,1.0,180000.0
list.am,23947776,"3 room apartment on Charles Aznavour Street in Gyumri, 78 sq.m., stone building",100000.0,AMD,monthly,,3,78.0,5,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,100000.0
list.am,23919893,"2 room apartment in a new building in Mush 2 District in Gyumri, 54 sq.m., stone building",80000.0,AMD,monthly,,2,54.0,4,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,80000.0
list.am,23095736,"1 room apartment in a new building in Mush 2 District in Gyumri, 43 sq.m., stone building",80000.0,AMD,monthly,,1,43.0,4,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,80000.0
list.am,23698605,"3 room apartment in a new building on Minas Avetisyan Street in Gyumri, 70 sq.m., 2/4 floor",130000.0,AMD,monthly,,3,70.0,2,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,130000.0
list.am,23933223,"1 room apartment in a new building on Shirakatsi Street in Gyumri, 50 sq.m., second to last floor",100000.0,AMD,monthly,,1,50.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,100000.0
list.am,23931475,"3 room apartment in a new building on Trdat Chartarapet Street in Gyumri, 86 sq.m.",100000.0,AMD,monthly,,3,86.0,4,5,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,100000.0
list.am,23928857,"3 room apartment on Nikolay Rizhkov Street in Gyumri, 96 sq.m., high ceilings, stone building",150000.0,AMD,monthly,,3,96.0,3,3,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,23920957,"3 room apartment on Vazgen Sargsyan Street in Gyumri, 68 sq.m., second to last floor, stone building",150000.0,AMD,monthly,,3,68.0,3,4,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,150000.0
list.am,23916971,"1 room apartment in a new building on Vahan Teryan Street in Gyumri, 45 sq.m., 1/3 floor",100000.0,AMD,monthly,,1,45.0,1,3,2026-08-23 02:06:56.103547+00:00,Gyumri,Gyumri,2026-08-23,2026-08-23,1.0,100000.0
